date,location,url,image_file,detected_faces,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral,emotion_value
2/26/2017,IUB,https://www.idsnews.com/article/2017/02/feminist-student-association-puts-on-performance-of-the-vagina-monologues,IUB_02262017_778.png,0,,,,,,,,,
2/26/2017,IUB,https://www.idsnews.com/article/2017/02/questions-and-answers-with-ifc-president,IUB_02262017_779.png,1,['happy'],[0.13574361446089234],[0.0042067752253344415],[4.700576049123767],[94.25709809405197],[0.2786853516808362],[0.27152294514465003],[0.3521641460605947],3.6732164975977057
2/20/2017,IUB,https://www.idsnews.com/article/2017/02/iu-students-faculty-awaiting-court-dates,IUB_02202017_781.png,1,['neutral'],[0.5441656618814872],[0.003313700258938006],[0.6173659311394774],[2.3109004871963874],[6.7250303357803425],[0.0027660188038247575],[89.79645493072809],-0.1453892199145797
2/19/2017,IUB,https://www.idsnews.com/article/2017/02/whisper-app-assault,IUB_02192017_782.png,0,,,,,,,,,
2/22/2017,IUB,https://www.idsnews.com/article/2017/02/oscar-predictions-2017-major-categories-emma-stone-la-la-land,IUB_02222017_783.png,1,['fear'],[18.887424104656226],[0.20536634898134165],[43.65150890657359],[0.5937275830642929],[19.365054033103824],[1.3180092762714193],[15.978908001119375],-2.1409311506190702
2/19/2017,IUB,https://www.idsnews.com/article/2017/02/man-arrested-after-allegedly-assaulting-hospital-workers,IUB_02192017_784.png,0,,,,,,,,,
2/13/2017,IUB,https://www.idsnews.com/article/2017/02/love-songs-for-a-lasting-world-celebrates-love-of-all-kinds,IUB_02132017_786.png,0,,,,,,,,,
2/13/2017,IUB,https://www.idsnews.com/article/2017/02/sexual-assault-at-delta-chi-reported,IUB_02132017_787.png,0,,,,,,,,,
3/2/2017,IUB,https://www.idsnews.com/article/2017/03/dunn-meadow-through-the-ages,IUB_03022017_788.png,0,,,,,,,,,
2/5/2017,IUB,https://www.idsnews.com/article/2017/02/teenager-arrested-in-rape-of-acquaintance,IUB_02052017_789.png,0,,,,,,,,,
2/2/2017,IUB,https://www.idsnews.com/article/2017/02/safe-sisters-work-to-stop-sexual-assault,IUB_02022017_790.png,0,,,,,,,,,
2/2/2017,IUB,https://www.idsnews.com/article/2017/02/residence-halls-debate-new-resources-and-plan-events,IUB_02022017_791.png,1,['neutral'],[7.81332403421402],[5.8355716092695076e-09],[22.71309494972229],[0.00026187260573351523],[14.633019268512726],[0.0020214471078361385],[54.838281869888306],-1.210128353951387
1/25/2017,IUB,https://www.idsnews.com/article/2017/01/roxane-gay-brings-difficult-women-to-iu,IUB_01252017_792.png,1,['neutral'],[0.12643372517406645],[1.229181241216105e-05],[9.609723491635739],[9.553616887762175],[14.95301454699213],[0.6650127797589039],[65.09218991901754],-0.24162840799611385
1/25/2017,IUB,https://www.idsnews.com/article/2017/01/students-and-faculties-talk-sex,IUB_01252017_793.png,1,['happy'],[0.0022973551954778215],[3.578685684098137e-11],[0.009519793660628417],[99.98785853313557],[0.0002689964891296349],[5.325295295732351e-05],[9.86955090417072e-09],3.9992260299533897
1/19/2017,IUB,https://www.idsnews.com/article/2017/01/root-cellar-hosts-benefit-show-for-middle-way-house,IUB_01192017_794.png,0,,,,,,,,,
1/18/2017,IUB,https://www.idsnews.com/article/2017/01/men-against-sexual-assault-discuss-plans,IUB_01182017_796.png,0,,,,,,,,,
1/17/2017,IUB,https://www.idsnews.com/article/2017/01/speaker-talks-about-sexual-assault-among-other-issues,IUB_01172017_798.png,1,['sad'],[6.5453410148620605],[0.5238815676420927],[1.844402402639389],[3.9070352911949158],[46.842288970947266],[1.2678994797170162],[39.069151878356934],-1.516406415637131
1/13/2017,IUB,https://www.idsnews.com/article/2017/01/man-faces-charges-for-raping-developmentally-disabled-woman,IUB_01132017_800.png,0,,,,,,,,,
1/11/2017,IUB,https://www.idsnews.com/article/2017/01/fraternities-take-steps-toward-recovering-from-disciplinary-trouble,IUB_01112017_801.png,2,['neutral'],[6.7247926622876335],[0.003112919504913784],[0.9449233105870115],[0.5869157378326967],[9.852933454163855],[0.18896816839657207],[81.69835428019115],-0.5554596866843923
1/10/2017,IUB,https://www.idsnews.com/article/2017/01/what-to-expect-from-this-legislative-session,IUB_01102017_802.png,0,,,,,,,,,
1/9/2017,IUB,https://www.idsnews.com/article/2017/01/wells-launches-photo-exhibit-organized-by-doctoralstudent-well-known-feminist,IUB_01092017_803.png,0,,,,,,,,,
1/8/2017,IUB,https://www.idsnews.com/article/2017/01/students-offer-perspective-on-iupd,IUB_01082017_804.png,0,,,,,,,,,
1/5/2017,IUB,https://www.idsnews.com/article/2017/01/middle-way-house-daycare-recognized-by-state,IUB_01052017_805.png,1,['happy'],[0.185276752405927],[4.0441303765268325e-06],[0.41089260847436343],[99.37884796479607],[0.0008573835371575683],[0.023353282987447765],[0.0007708880289671957],3.960433105885005
1/5/2017,IUB,https://www.idsnews.com/article/2017/01/change-of-venue-requested-for-trial-of-ex-jacobs-lecturer,IUB_01052017_806.png,1,['neutral'],[0.5441656618814872],[0.003313700258938006],[0.6173659311394774],[2.3109004871963874],[6.7250303357803425],[0.0027660188038247575],[89.79645493072809],-0.1453892199145797
12/9/2018,IUB,https://www.idsnews.com/article/2018/12/what-is-a-title-ix-complaint-and-how-to-file-one,IUB_12092018_807.png,0,,,,,,,,,
12/8/2018,IUB,https://www.idsnews.com/article/2018/12/catrustees120718,IUB_12082018_808.png,1,['angry'],[93.42769980430603],[9.189768661599373e-05],[0.20162789151072502],[6.166592985391617],[0.05993047961965203],[0.008791924483375624],[0.13526584953069687],-3.4959421477243118
12/6/2018,IUB,https://www.idsnews.com/article/2018/12/former-bloomington-resident-arrested-for-alleged-california-sexual-assault,IUB_12062018_809.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
12/6/2018,IUB,https://www.idsnews.com/article/2018/12/purdue-iu-named-in-lawsuit-against-2017-research-study-gone-wrong,IUB_12062018_810.png,0,,,,,,,,,
12/2/2018,IUB,https://www.idsnews.com/article/2018/12/columnradio120218,IUB_12022018_811.png,1,['happy'],[2.677619757862626e-09],[7.496013943095983e-14],[6.116424207391891e-10],[99.22236204147339],[3.3000226551394007e-06],[3.233365797328247e-08],[0.7776366546750069],3.968894382832257
11/28/2018,IUB,https://www.idsnews.com/article/2018/11/student-working-group-advocates-for-sexual-misconduct-policy-changes,IUB_11282018_812.png,0,,,,,,,,,
11/28/2018,IUB,https://www.idsnews.com/article/2018/11/proposed-changes-to-title-ix-attempt-to-balance-rights-in-sexual-assault-cases,IUB_11282018_813.png,0,,,,,,,,,
11/28/2018,IUB,https://www.idsnews.com/article/2018/11/cahatecrimes112718,IUB_11282018_814.png,0,,,,,,,,,
11/12/2018,IUB,https://www.idsnews.com/article/2018/11/bloomington-woman-reports-rape-at-ex-boyfriends-apartment,IUB_11122018_816.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
11/7/2018,IUB,https://www.idsnews.com/article/2018/11/sigma-pi-organizes-4th-biannual-texs-bbq,IUB_11072018_817.png,1,['happy'],[0.1396106872103028],[1.8275806846962293e-05],[0.00028084734222430725],[99.74376557730231],[0.058512655081981724],[1.3915066551305973e-05],[0.057801549508514974],3.9823878417413696
10/28/2018,IUB,https://www.idsnews.com/article/2018/10/woman-reports-man-sexually-assaulting-her-at-halloween-party,IUB_10282018_819.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
10/27/2018,IUB,https://www.idsnews.com/article/2018/10/morgan-ellison-claims-innocence-in-first-public-comments,IUB_10272018_820.png,0,,,,,,,,,
10/27/2018,IUB,https://www.idsnews.com/article/2018/10/jordan-hall-renaming-discussed-at-pace-event,IUB_10272018_821.png,0,,,,,,,,,
10/25/2018,IUB,https://www.idsnews.com/article/2018/10/feminist-student-association-presents-march-for-sexual-assault-and-domestic-violence,IUB_10252018_822.png,0,,,,,,,,,
10/23/2018,IUB,https://www.idsnews.com/article/2018/10/witnesses-testify-in-first-day-of-rape-trial,IUB_10232018_824.png,0,,,,,,,,,
,IUB,https://www.idsnews.com/article/2018/10/one-year-after-metoo,IUB_nan_825.png,2,"['sad', 'fear']","[1.607201062142849, 13.646846332958122]","[0.00026152633836318273, 1.945272503562936e-06]","[26.672708988189697, 64.07920504088432]","[0.6532918196171522, 0.25048215503884286]","[69.69080567359924, 18.702481311707576]","[0.0011419168913562316, 0.008302759437474053]","[1.3745924457907677, 3.3126814402748015]",-1.9564196912034417
10/19/2018,IUB,https://www.idsnews.com/article/2018/10/spiufbellison101918,IUB_10192018_826.png,0,,,,,,,,,
10/15/2018,IUB,https://www.idsnews.com/article/2018/10/iu-professor-criticizes-fbi-investigation-of-brett-kavanaugh-in-op-eds,IUB_10152018_827.png,1,['angry'],[66.48597717285156],[3.1946891798639854e-07],[0.25865884963423014],[0.04040704225189984],[9.971465170383453],[0.0003465615691311541],[23.243150115013123],-2.9651477341723362
10/14/2018,IUB,https://www.idsnews.com/article/2018/10/woman-reports-sexual-assault-by-cab-driver,IUB_10142018_828.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
10/14/2018,IUB,https://www.idsnews.com/article/2018/10/entartvsartist101418,IUB_10142018_829.png,1,['neutral'],[29.45862114429474],[1.2811301858816368e-14],[0.00012651826182263903],[0.015992019325494766],[1.8143219873309135],[1.8218914155099242e-07],[68.71094107627869],-1.2326871422379837
10/9/2018,IUB,https://www.idsnews.com/article/2018/10/kavanaughs-confirmation-sparks-bloomington-protest,IUB_10092018_832.png,1,['happy'],[0.0004252413925653307],[1.4738925610657393e-12],[3.086146151268143e-07],[99.64312310732879],[0.0001554776603177451],[4.144381946652035e-10],[0.3563014982329605],3.9857031970374672
10/9/2018,IUB,https://www.idsnews.com/article/2018/10/raise-aims-to-educate-on-sexual-assault-without-university-oversight,IUB_10092018_833.png,0,,,,,,,,,
10/9/2018,IUB,https://www.idsnews.com/article/2018/10/middle-way-house-sees-increased-calls-on-crisis-line,IUB_10092018_834.png,1,['happy'],[0.00012521996950454195],[5.963823185295425e-10],[0.000423269193561282],[99.43804144859314],[0.0004275168066669721],[0.027314640465192497],[0.5336631089448929],3.9785878143189706
10/7/2018,IUB,https://www.idsnews.com/article/2018/10/wrapped-in-love-is-unveiled-at-yarn-cutting-ceremony,IUB_10072018_836.png,0,,,,,,,,,
10/7/2018,IUB,https://www.idsnews.com/article/2018/10/iu-students-respond-to-brett-kavanaughs-confirmation,IUB_10072018_837.png,2,['happy'],[4.125598445534706],[0.12648289557546377],[9.05383825302124],[37.835219502449036],[2.480674348771572],[14.971666038036346],[31.406521797180176],1.6897379398190726
10/11/2018,IUB,https://www.idsnews.com/article/2018/10/iu-football-player-morgan-ellison-suspended-questions-remain,IUB_10112018_838.png,0,,,,,,,,,
10/4/2018,IUB,https://www.idsnews.com/article/2018/10/iu-law-professors-sign-letter-opposing-kavanaugh,IUB_10042018_839.png,1,['sad'],[9.199484831156155],[0.033536927734756146],[37.67733422787973],[0.018142733480995626],[40.12143729669603],[0.08408742885739459],[12.865966514829813],-2.3335733707905626
10/2/2018,IUB,https://www.idsnews.com/article/2018/10/students-faculty-discuss-how-kavanaugh-allegations-affect-iu,IUB_10022018_840.png,1,['fear'],[0.0006529162096021233],[3.782993189598515e-08],[61.97699165618519],[0.005949495262200577],[0.0036604381604948225],[38.00954663639705],[0.0031898332798866],0.2809429727474828
10/3/2018,IUB,https://www.idsnews.com/article/2018/10/opinionkavanaugh100218,IUB_10032018_841.png,1,['sad'],[9.199484831156155],[0.033536927734756146],[37.67733422787973],[0.018142733480995626],[40.12143729669603],[0.08408742885739459],[12.865966514829813],-2.3335733707905626
10/1/2018,IUB,https://www.idsnews.com/article/2018/10/bloomington-17-year-old-reports-rape,IUB_10012018_842.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
9/28/2018,IUB,https://www.idsnews.com/article/2018/09/a-thousand-reasons-to-vote-no-pace-event-debates-brett-kavanaugh-supreme-court-nominee,IUB_09282018_844.png,1,['sad'],[0.02275807511710225],[5.448436500830695e-05],[31.72412434528776],[0.001061462408753868],[68.23510906277787],[0.00012307081885306765],[0.0167634769266238],-2.70307655108492
9/28/2018,IUB,https://www.idsnews.com/article/2018/09/after-ford-testifies-she-was-sexually-assaulted-kavanaugh-responds-with-anger-and-tears,IUB_09282018_845.png,4,"['neutral', 'angry', 'neutral', 'sad']","[10.662239044904709, 46.17488040624623, 3.631506828583042e-06, 13.409114683217686]","[3.045831544878225e-11, 0.0052160771553477975, 2.900606094357228e-14, 9.235304201179038e-05]","[0.6667409557849169, 5.857132700935924, 13.987022638320923, 0.3010170480842619]","[0.022994204482529312, 20.962181206009532, 4.753422655490169e-08, 0.014677954606608576]","[2.2435562685132027, 0.5351488185106299, 3.058357909321785, 84.12964845476439]","[0.17150298226624727, 11.232794670199713, 6.493154625086817e-09, 0.15632300405266905]","[86.23297214508057, 15.232651261407288, 82.95461535453796, 1.9891289317088683]",-0.8470930203118657
9/27/2018,IUB,https://www.idsnews.com/article/2018/09/bloomington-iu-sexual-assault-resources,IUB_09272018_846.png,0,,,,,,,,,
9/25/2018,IUB,https://www.idsnews.com/article/2018/09/column-mark-cuban-is-no-outlier-hes-part-of-the-trend,IUB_09252018_848.png,1,['happy'],[0.00020368567070249276],[1.0527955108673485e-15],[2.1624135716421462e-08],[99.99859929076429],[7.82338951401121e-07],[2.699019302390688e-06],[0.001195818257082597],3.9999359080247916
,IUB,https://www.idsnews.com/article/2018/09/news-you-need-to-know-for-tuesday-sept-25,IUB_nan_849.png,0,,,,,,,,,
9/24/2018,IUB,https://www.idsnews.com/article/2018/09/enough-is-enough-community-members-show-solidarity-for-sexual-assault-survivors,IUB_09242018_850.png,0,,,,,,,,,
9/24/2018,IUB,https://www.idsnews.com/article/2018/09/editorialmorganellison092418,IUB_09242018_851.png,1,['happy'],[3.4129932141942424e-06],[1.2644289408385252e-24],[9.177388320612745e-21],[98.7700761830716],[6.704584004758345e-09],[2.2742685809455145e-13],[1.2299133861168163],3.950802910599975
9/23/2018,IUB,https://www.idsnews.com/article/2018/09/column-the-insider-reminds-that-the-silence-breaker-is-the-truest-hero,IUB_09232018_852.png,1,['sad'],[5.996455456624972e-05],[9.75136583893782e-12],[3.8691751658916473],[5.723148621683549e-08],[96.13074064254761],[9.169614801620915e-12],[2.1597435306830448e-05],-2.9904386463543537
9/20/2018,IUB,https://www.idsnews.com/article/2018/09/bloomington-activists-protest-supreme-court-nomination,IUB_09202018_853.png,0,,,,,,,,,
9/16/2018,IUB,https://www.idsnews.com/article/2018/09/struggling-with-addiction-students-can-seek-help-with-these-resources,IUB_09162018_854.png,0,,,,,,,,,
9/3/2018,IUB,https://www.idsnews.com/article/2018/09/new-sexual-misconduct-rules-by-betsy-devos-may-affect-ius-policies,IUB_09032018_855.png,0,,,,,,,,,
8/20/2018,IUB,https://www.idsnews.com/article/2018/08/carundown082018,IUB_08202018_856.png,0,,,,,,,,,
8/19/2018,IUB,https://www.idsnews.com/article/2018/08/ciassault081918,IUB_08192018_857.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
8/20/2018,IUB,https://www.idsnews.com/article/2018/08/cagrounds081918,IUB_08202018_858.png,1,['neutral'],[0.5704434588551521],[5.089528354318418e-07],[0.6279565393924713],[0.07874442962929606],[3.1934302300214767],[0.08836713386699557],[95.44106125831604],-0.12546302472268606
8/18/2018,IUB,https://www.idsnews.com/article/2018/08/protestors-march-through-campus-for-shatter-the-silence-anti-sexual-violence-rally,IUB_08182018_859.png,5,"['sad', 'fear', 'sad', 'angry']","[5.228070542216301, 20.022033748384267, 1.268239394917452, 91.84949398040771]","[0.036548892967402935, 0.14616073462313597, 0.3799271763445244, 0.004252509825164452]","[35.27052700519562, 48.54416864583866, 11.673469047157111, 8.134319633245468]","[0.25388910435140133, 0.5250197209394311, 0.02027060811856661, 0.010901582572842017]","[55.549973249435425, 30.239989728928837, 86.0580436025884, 0.0007586418178107124]","[0.012096775753889233, 0.001899143127116542, 0.5457626515336425, 0.00015973952258718782]","[3.6488905549049377, 0.5207208761458545, 0.05428776817807664, 0.00012389094763420871]",-1.8034126530265862
8/16/2018,IUB,https://www.idsnews.com/article/2018/08/entthetalereview081318,IUB_08162018_860.png,3,"['sad', 'fear']","[1.0721676051616669, 1.6802970319986343]","[0.000614673490417772, 4.987228408026567e-05]","[11.115952581167221, 96.82130813598633]","[0.0006617377493967069, 0.00030090718610154]","[87.4643087387085, 0.835795234888792]","[0.0015974525013007224, 0.37050077226012945]","[0.34469885285943747, 0.2917509526014328]",-2.3196156442384384
8/7/2018,IUB,https://www.idsnews.com/article/2018/08/opinionassange080618,IUB_08072018_861.png,1,['sad'],[1.5027244339765248e-13],[2.898182954478904e-26],[0.039916529203765094],[1.1196817356680269e-13],[99.95840191841125],[2.6292499609907713e-18],[0.0016837217117426917],-3.0298408129601757
7/30/2018,IUB,https://www.idsnews.com/article/2018/07/carundown073018,IUB_07302018_862.png,0,,,,,,,,,
7/27/2018,IUB,https://www.idsnews.com/article/2018/07/iu-student-organizes-welcome-week-march-sexual-assault-critique,IUB_07272018_863.png,0,,,,,,,,,
7/11/2018,IUB,https://www.idsnews.com/article/2018/07/iu-student-calls-out-panelists-who-heard-and-denied-her-sexual-assault-case,IUB_07112018_864.png,0,,,,,,,,,
6/29/2018,IUB,https://www.idsnews.com/article/2018/06/rundown062918,IUB_06292018_865.png,0,,,,,,,,,
6/29/2018,IUB,https://www.idsnews.com/article/2018/06/student-claims-iu-violated-title-ix-while-handling-her-sexual-assault-case,IUB_06292018_866.png,0,,,,,,,,,
5/31/2018,IUB,https://www.idsnews.com/article/2018/05/opinionwaterman053018,IUB_05312018_867.png,1,['sad'],[1.5277476960568246],[0.00041880096200342434],[22.898812466789035],[0.044680054750781045],[62.56763711974842],[0.4170196845096162],[12.543683501701564],-2.396611359245998
5/17/2018,IUB,https://www.idsnews.com/article/2018/05/opinion13reasonswhy051618,IUB_05172018_868.png,2,['sad'],[41.87856912612915],[0.0010684284461603966],[0.20483359694480896],[9.30438392998667e-07],[48.841291666030884],[9.635972730848152e-06],[9.074225276708603],-3.159288840006954
5/3/2018,IUB,https://www.idsnews.com/article/2018/05/woman-possibly-shot-in-apartment-mother-reports-sexual-assault,IUB_05032018_869.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
4/26/2018,IUB,https://www.idsnews.com/article/2018/04/woman-reports-potential-sexual-assault-over-weekend,IUB_04262018_870.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
4/25/2018,IUB,https://www.idsnews.com/article/2018/04/daniel-messel-pleads-guilty-to-battery-interrupts-victim-during-hearing,IUB_04252018_871.png,0,,,,,,,,,
4/24/2018,IUB,https://www.idsnews.com/article/2018/04/blotter-sexual-assault-at-kilroys-sports-loaded-gun-85-grams-of-marijuana-found-in-car,IUB_04242018_872.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
4/23/2018,IUB,https://www.idsnews.com/article/2018/04/little-500-weekend-blotter-reported-rape-one-injured-in-shooting-pizza-x-driver-robbed-at-gunpoint,IUB_04232018_873.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
4/16/2018,IUB,https://www.idsnews.com/article/2018/04/weekend-blotter-sexual-assault-neglect-and-attempted-truck-theft,IUB_04162018_876.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
4/13/2018,IUB,https://www.idsnews.com/article/2018/04/me-too-summit-explores-prevention-and-action,IUB_04132018_877.png,3,"['fear', 'sad']","[8.004633546427911, 22.493034601211548]","[0.003961305009594226, 0.00032168716188607505]","[43.014328839102845, 10.94091311097145]","[0.033145072979451476, 0.003126783121842891]","[25.596386265323908, 59.8796546459198]","[0.028987651421147755, 4.040364842694544e-05]","[23.31856320125618, 6.682906299829483]",-1.7860486270874438
4/17/2018,IUB,https://www.idsnews.com/article/2018/04/entbookcolumn041218,IUB_04172018_878.png,0,,,,,,,,,
4/12/2018,IUB,https://www.idsnews.com/article/2018/04/slut-walk-marches-down-kirkwood-on-wednesday,IUB_04122018_879.png,0,,,,,,,,,
4/12/2018,IUB,https://www.idsnews.com/article/2018/04/three-rapes-reported-this-week-no-arrests,IUB_04122018_880.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
4/5/2018,IUB,https://www.idsnews.com/article/2018/04/the-deal-with-kilroys,IUB_04052018_881.png,0,,,,,,,,,
4/11/2018,IUB,https://www.idsnews.com/article/2018/04/new-iu-club-creates-safe-spaces-for-students,IUB_04112018_882.png,0,,,,,,,,,
3/28/2018,IUB,https://www.idsnews.com/article/2018/03/man-arrested-for-sexual-battery-after-allegedly-trying-to-force-threesome,IUB_03282018_883.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
3/27/2018,IUB,https://www.idsnews.com/article/2018/03/bloomington-man-pleads-guilty-to-two-felonies,IUB_03272018_884.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
3/26/2018,IUB,https://www.idsnews.com/article/2018/03/editorial-iusa032518,IUB_03262018_885.png,0,,,,,,,,,
3/20/2018,IUB,https://www.idsnews.com/article/2018/03/entterrycrews,IUB_03202018_886.png,2,['happy'],[8.07175162862251],[0.00012592893949920744],[2.286170373032711],[51.849332562049185],[1.2185126338012595],[0.07261619171820234],[36.50149324545224],1.671358592989041
3/7/2018,IUB,https://www.idsnews.com/article/2018/03/provost-robel-praises-iu-in-state-of-the-campus-address,IUB_03072018_888.png,1,['angry'],[53.021079301834106],[0.37233224138617516],[17.20420867204666],[0.04659680416807532],[29.120224714279175],[0.0013702093383471947],[0.2341878367587924],-3.349163039335756
3/1/2018,IUB,https://www.idsnews.com/article/2018/03/iu-responds-to-being-cleared-for-multiple-federal-investigations,IUB_03012018_889.png,0,,,,,,,,,
2/26/2018,IUB,https://www.idsnews.com/article/2018/02/iu-reports-of-sexual-misconduct-down-from-last-year,IUB_02262018_890.png,0,,,,,,,,,
2/22/2018,IUB,https://www.idsnews.com/article/2018/02/rundown022118,IUB_02222018_892.png,0,,,,,,,,,
2/22/2018,IUB,https://www.idsnews.com/article/2018/02/federal-investigations-of-ius-title-ix-complaints-cleared-but-its-not-over-yet,IUB_02222018_893.png,0,,,,,,,,,
2/21/2018,IUB,https://www.idsnews.com/article/2018/02/entmiddleway022018,IUB_02212018_894.png,0,,,,,,,,,
2/19/2018,IUB,https://www.idsnews.com/article/2018/02/after-conviction-of-vaylan-glazebrook-a-look-at-how-the-night-unfolded,IUB_02192018_895.png,1,['neutral'],[0.5337678827345371],[5.129076718901615e-07],[0.3116212086752057],[0.010637957893777639],[0.956500880420208],[0.007045148231554776],[98.18042516708374],-0.05586069553119775
2/16/2018,IUB,https://www.idsnews.com/article/2018/02/citrial021618,IUB_02162018_896.png,1,['neutral'],[0.5337678827345371],[5.129076718901615e-07],[0.3116212086752057],[0.010637957893777639],[0.956500880420208],[0.007045148231554776],[98.18042516708374],-0.05586069553119775
2/16/2018,IUB,https://www.idsnews.com/article/2018/02/citrial021518,IUB_02162018_897.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
2/15/2018,IUB,https://www.idsnews.com/article/2018/02/second-day-of-glazebrook-trial-features-video-interrogation-more-police-testimony,IUB_02152018_898.png,1,['neutral'],[0.5337678827345371],[5.129076718901615e-07],[0.3116212086752057],[0.010637957893777639],[0.956500880420208],[0.007045148231554776],[98.18042516708374],-0.05586069553119775
2/14/2018,IUB,https://www.idsnews.com/article/2018/02/citrial021318,IUB_02142018_899.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
2/12/2018,IUB,https://www.idsnews.com/article/2018/02/rundown021218,IUB_02122018_900.png,0,,,,,,,,,
2/12/2018,IUB,https://www.idsnews.com/article/2018/02/trial-of-man-accused-of-raping-iu-students-to-begin-monday,IUB_02122018_901.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
2/11/2018,IUB,https://www.idsnews.com/article/2018/02/man-jailed-for-sexual-battery,IUB_02112018_902.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
2/9/2018,IUB,https://www.idsnews.com/article/2018/02/joe-biden-calls-on-fraternity-sorority-members-to-stop-sexual-violence,IUB_02092018_903.png,1,['sad'],[0.1603991416924725],[9.577576304670793e-10],[24.114889011992332],[6.375179090712233e-05],[73.77987816573642],[2.9815119260840846e-06],[1.9447594425368973],-2.7244649603952045
2/7/2018,IUB,https://www.idsnews.com/article/2018/02/entbrief020518-5a7a8a33e6d0f,IUB_02072018_904.png,1,['happy'],[2.2839097679939255e-09],[1.6896691950413925e-14],[2.0846295293193249e-10],[99.94747043282146],[3.909776924649777e-06],[3.4241746686225978e-06],[0.05251225040148194],3.9978988357062306
2/5/2018,IUB,https://www.idsnews.com/article/2018/02/cajakestory020518,IUB_02052018_905.png,1,['neutral'],[0.014627986820414662],[1.0874127706355524e-16],[0.00042711931200756226],[8.257063921490726e-08],[0.294064125046134],[2.844900703902198e-09],[99.69088435173035],-0.009504692534742233
2/5/2018,IUB,https://www.idsnews.com/article/2018/02/registered-sex-offender-arrested-for-misconduct-with-minor,IUB_02052018_906.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
2/12/2018,IUB,https://www.idsnews.com/article/2018/02/judge-candidates-chris-gaal,IUB_02122018_907.png,0,,,,,,,,,
4/19/2018,IUB,https://www.idsnews.com/article/2018/04/enthorroriu041718,IUB_04192018_909.png,0,,,,,,,,,
1/29/2018,IUB,https://www.idsnews.com/article/2018/01/larry-nassar-in-prison-for-up-to-175-years-usa-gymnastics-board-to-resign,IUB_01292018_910.png,0,,,,,,,,,
